comment,sentiment
双旦搞活动买啦一大堆大小小孩有十多件有一半是在网店自提的刚开始全部买大了小孩穿得像唱戏的一样后来没办法又拿到店里面去换虽然换的过程有点不愉快打折的价格还是挺实惠的给这些衣服好评,0
不错老款了每次都看到优衣库的东西搞活动性价比还行每次搞活动都要买一大波忠实粉丝但是衣服有点偏大所以一般都买小一号而且优衣库的唯一一个可以线下提货的品牌相信它网上和线下的东西是一样的每次新品质量肯定不错后面几批会稍微次一点总结的买优衣库的经验,0
碰巧那天没网络不过卢加富很努力的推荐我自提,0
质量一般会起皱很多时候都是机器人回复达不到咨询效果服务态度差评自己上门提货的实体店出货人员服务态度也差从进店到拿衣服离开发现工作人员都是黑口黑面,0
去店里提货 体验感很差 但是衣服还可以啦 推荐,0
不是很好的一次购物体验第一次去万达这家店冲着门店自提礼券满30030因为星光天地那家没有门店自提选项只能去万达这家领过礼券以后收银员告知礼券无法在门店使用本来凑了300的订单告知不能使用之后就买了290 回去研究之后发现该礼券只能在门店使用又悲催的发现礼券已经无缘无故的被使用了打电话咨询客服说23个工作日给回复结果也没有回复,0
在店里直接拿货回来发现有个破洞自己补了一下下回要注意检查,0
肩带易滑落还是背心的舒服不过第一次门店自提很方便,0
选择门店自提是错误的选择在万象天地分店更是错上加错了中午午休时间跑去自提这家店可能是因为才开的收银员业务不熟自提时是有专门的自提点拿拿出来得纸袋子皱巴巴的里面的衣服没有一件叠的整齐全部都是团成了一团好像旧的似滴想换件衣服同款的换个颜色收银员就是整不好了耽误上班时间还有这家店是大吗整了四层楼但是二楼三楼貌似也不大但是奇怪的的同款衣服有半高领和圆领却不在同一个地方摆着一个在一楼一个在二楼整的晕头转向找不着北,0
退款太费劲拿去自提门店退货了然后网上一周都美反馈催客服也没用,0
为了使用60优惠券选择了自提方式这里点名批评长春红旗街万达店店员听说是自提就爱搭不理的尤其有换货权限的女店员最后等了她好久提货提了半个小时还有为什么店里有货网店却不能能选自提,0
还好门店这款有货但不能自提显示没货很不好发货好久好久寄过来也好久好久等的我很不耐烦要不是年货节比门店便宜50我肯定在门店买了体验非常差劲,0
衣服很好唯一的遗憾就是明明店里有货在小程序却不能选择门店自提多花了170多元,0
还行实体店看过的这个比实体店便宜一些不过线下取货这个真的很扯明明有货还不可以取发货能在慢点吗客服问话从来不回傲娇的很,0
网上下单容易门店自提遇到了生手花费了一番周折,0
非常好到点自取也很方便就是优惠券领取有些繁琐已经省了很多钱了送的券就无所谓了总体来说质量非常好轻便保暖性好北方冬天并不是每天都很冷所以穿这个衣服正好相当舒服,0
到线下优衣库专卖店免费折边改的裤长这点很好只是这家店的业务交接出了点问题按取货单上约定时间去取3条长裤时竞然一条都没加工过再等了他们半小时才搞好懒得投诉他们了,0
希望收银人员能够更专业些而不是在有客户排队等待买单时候还暂停工作在收银岗位上讨论前面自提客户防盗扣没下到底是谁的错如果有必要追究的话也请安排其他人员接班收银去合适的地方讨论,0
衣服还不错就是得小心着洗洗完掉毛但这也没办法我选的门店自提但是一个货号的不同颜色价钱可能不一样换颜色也许得加钱有趣总体来说还可以,0
实体店去自提的换了小一号裤腰特别不好提,0
早就看好咯趁活动买的门店自提就是配货有点慢希望我的淘气值能涨以前在天猫淘宝上买东西都是系统自动好评花了好多好多钱淘气值涨的也不多后来才知道淘宝评论可以涨淘气值才知道评论的重要性怪不得看好多人说废话也要大段的评论所以以后不论买什么东西我都打算把这段话复制粘贴下来然后再写宝贝评论,0
很好每年买几件舒服比店里还便宜店里提货建议以后线上线下活动统一否则麻烦水再浑浊只要长久沉淀依然会分外澄澈人再愚钝只要足够努力一样能改写命运不要为起点太低苦恼那只是我们站立的原点人生是一场漫长的竞赛有些人笑在开始有些人却赢在最后新的一天早安,0
门店自提的 鞋子有点脏,0
有的裤子不能修改裤长自提等待时间长,0
非常速度 11点下的单 12点就可以去店里自提了 颜色很好看 不过偏大 175 60kg穿M码,0
选好衣服后由于假期排队结账的人很多看到官方旗舰店有同款就想选择线上支付门店提货可是线上却显示该店缺货看着手中一模一样的商品也没什么办法只能去乖乖排队了,0
衣服身体很暖袖子上没有毛有点冷；门店自提的等了半小时以上店员找不到货最后还是自己去货架找的,0
门店自提的不支持退货,0
门店自提的感觉有点旧旧的那个纸袋子装给我的领子那边有点翘起来了感觉不如选择邮寄173cm75kg l号正好如果春天做外套可能不是那么宽松,0
门店自提选的沈阳大悦城店很收银员不专业啥呀不会自提负责人也是超级不认真我给她看两条短信她给我一件货品我等了很久差点迟到我很少给差评的这次我超级不开,0
选的门店自提居然没给袋子,0
体验极差网上自提说有货到店里告知没有没有人给出合理解决方案无奈只能更换无法使用优惠卷也没得到合理的解释不了了之服务太应该提高了品牌做大服务流程确跟不上,0
衣服质量很好款式漂亮大方只是官网售价和实体店不一致实体店有货却不支持网上购买实体自提实体店价格比官网贵一百元不知道什么原因,0
昨天从网上下单优衣库门店自提迟迟收不到优惠券打电话实体店让我问淘宝客服但客服不回复真是最差的一次体验一个劲的推皮球,0
选择的是门店自取合肥市之心城优衣库的营业员态度差的要死我抱着宝宝去拿货他就搁那忙着自己的事情根本不理会顾客我催促他麻烦快点帮我取货他才不情愿的找了同事去拿我抱着宝宝等了很长时间服务态度太差了这种人上岗前都不培训的么,0
实体店自提的稍微有点大但是店员给打包的这件褶皱明显感觉很久的样子,0
实体店自提的价格跟网上一样换小了一号裤腰不好提,0
实体店提货过程慢到怀疑人生,0
真的是忍无可忍了年前给爸妈买了三件保暖衣裤但因为当时爸妈不在身边等过年爸妈来了之后拿出来一比发现大了很多当即联系了客服客服表示时间超过了7天无理由退款因为是送给父母的礼物我跟客服沟通愿意自己承担运费也不是退货而是换货并且之前买的3件现还需要加购1件客服说帮我申请特殊处理同意换货让我选择退货再重新下单当时还挺感动的觉得客服通情达理重新下的单选择了门店自提第二天就拿到了衣服可是这个退单的半个月了却一直不给处理中途几乎每天联系客服一开始还给我说等两天再后来要么不搭理要么就让继续等遥遥无期的等联系400官方电话依旧说让等并且说要等完20天这态度也没谁了一直以来都很喜欢你们家品牌结果这一次的购物体验简直感受到了你们网店的垃圾程度做不好服务就别开通网店服务本身你们没有任何一条说明超过7天无理由退换货时间就不能退换货了服务真的差到爆表,0
裤子不错很喜欢门店自提等半小时才取到货店里工作人员业务不熟练剪裤腿又要等半小时,0
店里自提 最后一件了 给我的时候我看裙子脏了 店员居然让我去找新的 服气,0
衣服手感还不错已经是第二次购买了第一次是买给妈妈穿的妈妈说很暖和尤其热的时候超级热凉的时候也不会太冷还是门店自提官网一查比门店还便宜50实付149就是下单非常的曲折希望可以穿久一点这个门店自提的功能是挺方便的但是可能是因为刚刚开始所以也存在很多可以改进的地方也是因为门店自提的原因导致我有好几样东西都没能下单想想昨天正大广场优衣库排队自提可真的是可怕我看中的是黑色M号拿在手上门店自提偏偏显示门店没有只好拍同款的其他颜色和大小然后去前台工作人员又要备货我提好然后再换货换好她们又要把那一大堆换掉的再整理再挂起来这中间浪费了很多人力和时间后面排队的人也会不耐烦建议整改比如门店自提可以让顾客拿好自己想要的网上下单同款式在前台核对提货这样就省了工作人员备货和客人换货后期工作人员再整理的时间昨天前台蓝色衣服的小姐姐可真把她忙坏了全程看着她哒哒哒哒哒哒哒哒跑来跑去老板得给她加薪啊太可怕了那时候才7点不到我听前台人问她今天上班到几点她说到9点这个频率真的辛苦,0
到店自提太慢了,0
还可以偏大门店提货估计那天时运低遇到了个来亲戚的女人服务态度不好算了不提,0
陈岑小姐姐很好一共省了40元提货有点久一直道歉态度很好,0
衣服挺不错的就是门店自提的时候收银员没把防盗扣拆下来让我重新跑了一趟,0
自提的结果发现实体店里也是79没有捡到便宜有点小失落哈孩子挺喜欢的手感也不错,0
薄门店自提的然后这个是挑了好久马马虎虎吧反正格子衣服这个价位很难挑到好的挑到的这件后背格子接缝处对齐但是还是不太好看因为肩膀处的格子接的特别乱不过基本上格子都这样对了门店自提换了个颜色和尺码有点紧绷,0
提货体验糟糕 排队 前面也有个提货的人 结果排到了被告知要上二楼 但是是问了店里的一位小哥说这里的 不管怎么样应该竖个牌指引的 到了二楼 之前前面的人的货还要找 等了很久 提货的衣服不应该在发提货短信的时候就备好的吗 希望能优化提货流程提升购物体验,0
网上拍的显示只有一种颜色上门自提的货结果发现店里好多颜色都有果断退货店里选的更合适,0
"比其他款码子偏大些感觉弹性不是很大颜色不错冲合作款降价了买的　专柜还是59自提39但不参加618满减券的活动o#￣▽￣==O￣0￣""o 金钢飞拳~✧*｡٩㉨*و✧*｡✧*｡٩㉨*و✧*｡✧*｡٩㉨*و✧*｡✧*｡٩㉨*و✧*｡✧*｡٩㉨*و✧*｡✧*｡٩㉨*و✧*｡✧*｡٩㉨*و✧*｡",0
自提货品响应速度很慢场内呼叫很久工作人员才到位另外提供给顾客签字的笔只是一根笔芯而已还出水不流畅体验很差其他前台收银员态度亲切有礼很满意,0
实体店取货居然忘记把扣去掉晕,0
她家实体店和网店价格起伏都太大了想买到降价划算的需要好运气刚下单第二天去实体店逛竟然发现也是199元还不需要运费可是下单时网上显示实体店自提没有库存了结果发现实际有货真是坑啊袖子短了帽子太松垮不保暖很轻颜色耐脏,0
好着呢 门店自提 慢死了,0
在店里试好才在网上下的单选择店铺自提遗憾的是网上我想要的红色卖光光同样店里不给换颜色遗憾遗憾衣服真心好看今年我的衣服被优衣库承包了,0
衣服好有感觉买料舒服建议买小一码幸亏是门店自提的后来又去换了s码,0
下单时选择实体店自提结果发现是个大坑到店信号不好出不来提货码问服务台能不能给解决来来回回半个小时过去最后答复淘宝天猫旗舰店下单和实体店没有联系让打电话给客服Ok我跑到商场外面打电话前面听了一堆没用的语音转了几次才接通人工客服一女客服接的我报了三次订单号客服还是没有输对这什么效率从到店到最后提货花了一个小时时间还有十块钱停车费还受了一堆气用户体验一点也不好,0
不错就是明明店里有货网上下单不让自提愣是等了三四天快递也是没sei了,0
网上下单门店提货的库存不准没有我想要的码买了还得换货,0
170   65  穿170还有些许空余如果有肚子就需要慎重腰部位置没有松紧599购入就是发货真心比较慢微信小程序优惠券不知怎么用选购了之后买单也没有减最后还是放弃到店自提很方便还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以还可以,0
今天自提的时候发现我的商品有点污渍自提小哥欧吴卓一路小跑去帮我换商品下来太好了吧,0
总体不错 但是收银员请记得拆针 不要只顾着收银和做门店自提,0
之前买了一件有勾丝起毛退了特意重新拍了选的门店自提拿回来发现还是有一处勾丝起毛不平整这就是命吧,0
前天晚上到店自提昨天晚上到店换货收银柜台应该都是同一个年纪比较大的女店长态度真的是很差边上几个年轻收银都被弄得小心翼翼大促活动容易疲劳容易上火可以理解也可以体谅但是当着客户面发泄负面情绪对客户大小声也不太合适吧本次活动质量效率都可以服务态度差旗舰店线上客服也是各种不理人冒个泡说一两句就消失了再联系冒个泡又消失了实在是无语的很然后线上寄货的有十件左右联系不上换货打多都退了也是很无语,0
这个店的店员素质可以说参差不齐有次使用门店提货服务因为要换码数比较麻烦有个男店员非常耐心帮忙操作又有一次因为架上摊开的衣服没有我要的码数而且那个货架被车子挡住我伸手去拿叠好的衣服一个女店员不知道从哪里冲过来指责我搞乱衣服Excuse me 而且这种情况发生不止一次后来有一次我跟家人站在货架前讨论一个女店员又突然冲上来大声说这个不是19这个才是真的是莫名其妙,0
门店自提的稍微有点脏但是做活动很划算,0
比实体店便宜啊这个难道是bug最好玩的事儿是我自提去实体店看到差了一半的价格我该怎么评价呢,0
大多数都是去店内买的服务上90%的店员都很热情值得一说的是网店自提了一次被店员推来推去个人感觉店员对于网店自提比在店内购买态度冷淡服务拖拉对那些在店内买的顾客很热情差别待遇,0
衣服很好自提门店态度很差,0
79元泰安店自提的店里还是149店员态度真是呵呵了非常不情愿让买,0
衣服实体店自提的就是备货的小哥哥有点慢哦,0
年前就看书这款衣服他家价格不稳定就一直没下手一直在等降价昨天3月7号做活动99终于买了到店里自取的不过实体店这款没有做活动看了价格贴了红标还是149衣服晚上回家洗了没掉色目前没发现缩水现象得等晾干后再说唯一不好的是衣服还没穿洗完拿起仔细一看胸前的米妮头上的蝴蝶结已经起就球了太气人啦,0
门店自提体验不太好 等待时间太长 工作人员态度很好,0
衣服羊毛的好搭配有掉毛起球现象自提真不错店里自己试试衣服号码不合适还能当场调换无语是优衣库实体店招人眼光差自提店里有个小领班服务意识差板着脸不会笑回复疑问强势摆不清自己的位置购物感觉差下次购物自提绝对不选它家,0
维多利店的自提体验非常不好我在一楼前台排队的时候排在我前面的只有一个人但是等了将近半个小时原因是前台负责自提的人一直在帮人退换货而且速度非常慢另外还有几个退换货的顾客并没有排队就从另一头直接上去了店员也没有加以引导负责收银的的人也不管我只叫我后面要买单的人去买单后来是我等得不耐烦问了收银员他才停下来去帮我提货这次提到的货拿回家才发现里面没有退换货的商品清单这样子倘若我要退换货应该怎么办呢提货时店员也没有解释清楚还有官网说门店自提送电子礼券更是完全没有说明也没有送周六人多店员忙不过来需要等待我可以理解但是上面很明显是一些操作不当希望能有改善  具体商品名：女装高腰格纹喇叭裙,0
北京华宇店收银台员工建议在网上下单门店自提可是明明店内有货的商品在网上选总是显示无货店员不帮忙查让顾客自己试还有一个实习生什么也不懂就推脱浪费我半小时的时间什么也没买到,0
哈尔滨的哈西万达优衣库门店自提服务态度差不搭理人买芝麻街的衣服还不给芝麻街联名的纸袋,0
让朋友到店里自提 拿到防盗钉居然没拿掉 又去店里一次  真是醉了,0
质量非常好与卖家描述的完全一致就是门店自提的时候等了很久希望可以加强一下员工的态度呀可能只是我去的这个门店的个别问题吧不过衣服质量很好这个系列好好看,0
第一次使用门店自提结果是遇到各种不顺利营业员操作各种不熟练推三推四导致最后店门关了我还在等他们操作到最后才出来一个手脚利索程序了如指掌的收银员这个中评是给不合格的服务的,0
在门店自提的超级垃圾很脏不知道怎么说并且你以为可以在门店试他都打包好了,0
1取货的时候我是排队等待的到我之后被告知要去另一队等待希望下次可以早点说；2工作人员拿着我的手机看提货凭证号但是在touch上输入完毕之后他直接点击了我手机上的返回键返回到了我的短信界面并上拉至最上方且没有将我手机归还的意思这点让我很不舒服；3不知道是店内网络原因还是系统问题工作人员输入完之后好像并没有显示我的订单他直接问了我买的是什么还问我收货人是谁这点也让我觉得有些尴尬   这是我第一次体验门店自提说实话体验并不是很好我可能会质疑下次再来的时候取货的效率应该也不会很高,0
到店取货的发现店里面还有好多不如直接买的快,0
衣服不错就是自提的售货员简直坑 23号下单并自提 当时听说单笔消费满200如果再买一件uT就能领乐高玩具 我问售货员 我再买一件uT能领乐高玩具不 结果她说不行 只有线下才参与活动 可是天猫这界面明明说门店自提可以的 吭死垃圾东营万达店,0
很好店铺自提方便換码但是只给换了羽绒棉服的码衬衫不给换,0
选择自提哒接待的那个小姐姐非常业余流程还没我清楚裙子很美是没错啦我16347但这个裙子的拉链低端就有一个迷之凸起放在侧腰显腿粗放在身后也很尴尬非常鸡肋但是又喜欢这个下摆得很于是就拿去裁缝店改了建议买的妹子还是去实体店试一下看能不能接受,0
店里面的那个像组长还是店长的三十几岁的女的不友善态度有点屌不耐烦我问提货要等多久她说五分钟等了好一会然后去吃了饭才发来短信让去提货店里的人业务有点不熟验码只验了一条我又不懂这个完了她跟一个女生气势汹汹地追来很不客气地要我把手机订单给她们看我还以为我犯什么错误了我表示我很懵逼,0
服务很到位衣服也很好只是网上购买要门店自提经常没货,0
超棒的纯棉薄薄的很舒服里面套上蚕丝吊带就不透了舒服透气对身体绝对好妈妈很喜欢就是每次自提的都是店里的试穿品不如官网邮寄的是新的虽然买回来新衣服都要洗的但别人穿过的总觉得不舒服再说价格很美丽啦赶上促销降价加上周年庆600减150还是蛮划算的毕竟优衣库从来不参加双十一双十二的满减券,0
特别暖和就是门店提货速度太慢了,0
去店里提的不退不换店员态度不好很臭,0
体验非常差的线下取货过程到店之后店员一脸迷茫说稍等等了十多分钟才拿来我和店员提出等试穿后才核销但店员没有和我拿到衣服且没有确认的情况下就已经核销确认收货有一款需要退货现场让我在线上申请就好但线上申请之后没有客服对接由于是线下取货线上退换货的流程并不适用打了两次客服电话才指导**作完成,0
在买这件衣服的同时在微信小程序下了另外两单衣服选择的门店自提从下单到最后拿到衣服耗时接近一个小时当时收银处付款的客人也不是很多断断续续最多时才45个人排队到我我告知收银员是门店自提订单她叫了一个领导到二楼收银台处理那个领导很快过来当得知我还没收到备货完成短信后他就离开了过了一会我就收到备货完成的短信但是没人给我处理我等了很久催了收银员她才帮我又叫一个领导那个领导过来后才发现我买的衣服就在收银员背后那一堆袋子装的衣服里后来我发现拍错颜色了我希望那个所谓的领导帮我去把要拍颜色的衣服找过来下因为衣服的具体位置我也不是很清楚那个领导说她很繁忙还要帮助在场的其他顾客退换货等我按照她的提示找到那件衣服回来后这过程顶多用了一分钟发现她人已经离开也并没有为所谓的其他顾客办理退换货后来我就催着收银员帮我再找一位领导第三位领导也是费了好大的功夫才把手续办好后来出店的时候居然被发现衣服没消磁又被拦住了一会整个服务体验是相当不好,0
对衣服是很满意的穿起来刚刚好就是门店自提的服务态度不好很郁闷,0
东西很不错就是门店自提的速度很让人失落说是有专用通道结果比柜台慢多了人走了一批又一批还在等以后都不敢用字体了,0
门店自提的体验真心一般没人接待服务太差劲,0
挺好的裙子就是到店取货好慢好慢好慢店员操作不熟等好久然后没消磁幸亏出门哇哇响被拦着了不然回家没法穿哈哈,0
158 50kg穿L实在是太大了 没办法 蓝色只有大码了 先联系的自提店里 说有小码才赶紧拍 结果到了店里又告我库存有问题 找不到小码了 泪奔还不如选网店 直接寄到家,0
网店卖49我去实体店拿货才卖39照理说不给实体店添麻烦至少价格应该统一吧找客服也没人理这是我淘宝上第一次差评,0
商品本身很好一直喜欢在优衣库买不过线上购买线下自提做得还是有待提高明明门店里货源充足线上就说缺货没法下单这就有点浪费时间了呢,0
提货等待时间太长门店只有一个人会操作说好的优惠券门店说是淘宝发淘宝客服也不答复,0
门店自提感觉好麻烦很好看厚实和男票凑了情侣装期待夏天哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
本来想网上购买直接从店里自提结果选一件衣服显示店里缺货选了十好几件都显示缺货可是明明店里都有这些货问了店员店员说就是店里没有真是无语了,0
送货是挺快的隔天就到实体店要贵些本身是想去实体店取货的结果不行主要是还要自己去截裤边儿花了五块钱,0
很好去店里自提的就是这里有一道可能被别人试穿搞出来的痕迹,0
 实体店自提 服务周到 但系统反应速度过慢 望改进,0
昨天去永旺店里买衣服 有个收银员 我跟她说有优惠券 她说只能软件里买 我说有个门店自取 然后跟我说不见得有货时间慢 我说这么多货 我自己挑好了拿出来了 直接帮我装好就行 还又说那得叫另外一个服务员来 后来没等我最后还是没用优惠券原价买了衣服,0
这款是还不错颜色好看实体店自提料子透气洗时候略微有点掉色,0
门店试穿过才买的因为网上买比较便宜才在这买但是优衣库真的不给力好几件衣服在门店挑好了准备网上下单然后自提的结果愣是说门店缺货网上购买还得分开不同地方寄过来虽然一单才10元运费但这不是浪费嘛关键是我都在门店找齐了不能马上买到还得再等几天原本是急需才买的挑久了不想辜负陪选的人才又在网上买了拜托你们更新一下数据好不好ԾԾ,0
去店里提货店里居然比这便宜 20心情真不爽,0
店里的模特穿的衣服好难找每次都得找人问还好导购挺耐心的看了名字叫李娟还有好多衣服是断码的连网上都没有买单排队太久了买的衣服不能自提希望能有自助买单服务就像沃尔玛那样,0
因为天猫旗舰店有优惠当时正好在门店就选择自提了挺喜欢的适合江浙沪在四五月份穿吧热的话就显得闷了,0
穿上很舒服去店里取的货人比较多服务不好很多人结账没有工作人员给取货现场买的已经都完事了取货的还没处理,0
旗舰店下单线下实体提的衣服质量不错就是提货的效率没广告中那么快,0
收银台展示微信扫码减50 我咨询  收银员没详细解释清楚  就告诉我 微信扫码减50需要在网上买商品\n我说可以到店自取吗  她说不行 就只能在网上买,0
门店自取还要等半天麻烦还不如送货上门,0
真的挺不错的但就是不包邮这一点能不能改改本想去实体店自提奈何实体店无货,0
门店自提挺方便的就是门店收银的态度不是很好,0
第一次买东西给差评 衣服不错 但是自提态度不好 我去收银台自提等了十几分钟没人理 期间接待了在店里买衣服付款的两人,0
去门店自提的质量还可以吧店里卖39感觉有点失望主要是为了那个自提的券,0
